,Artist_Name,Album_Title,Genre,Composer,Track_Name,Track_Unit_Price,Invoice_ID,Invoice_Tracks_Price,Invoice_Track_ID,Sales_Rep_ID,Sales_Rep_First_Name,Sales_Rep_Last_Name,Sales_Rep_Title,Sales_Rep_City,Sales_Rep_State,Sales_Rep_Country,Customer_ID,Customer_First_Name,Customer_Last_Name,Customer_City,Customer_State,Customer_Country,artist2
3090,Tim Maia,Serie Sem Limite (Disc 2),Latin,,Não Quero Dinheiro,0.99,191.0,0.99,2769.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,27.0,Patrick,Gray,Tucson,AZ,USA,Tim Maia
3091,Tim Maia,Serie Sem Limite (Disc 2),Latin,,Não Quero Dinheiro,0.99,403.0,0.99,2769.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,56.0,Diego,Gutiérrez,Buenos Aires,,Argentina,Tim Maia
3092,Tim Maia,Serie Sem Limite (Disc 2),Latin,,Eu Amo Você,0.99,297.0,0.99,2770.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,11.0,Alexandre,Rocha,São Paulo,SP,Brazil,Tim Maia
3093,Tim Maia,Serie Sem Limite (Disc 2),Latin,,A Festa Do Santo Reis,0.99,191.0,0.99,2771.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,27.0,Patrick,Gray,Tucson,AZ,USA,Tim Maia
3094,Tim Maia,Serie Sem Limite (Disc 2),Latin,,I Don't Know What To Do With Myself,0.99,,,,,,,,,,,,,,,,,Tim Maia
3095,Tim Maia,Serie Sem Limite (Disc 2),Latin,,Padre Cícero,0.99,191.0,0.99,2773.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,27.0,Patrick,Gray,Tucson,AZ,USA,Tim Maia
3096,Tim Maia,Serie Sem Limite (Disc 2),Latin,,Nosso Adeus,0.99,297.0,0.99,2774.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,11.0,Alexandre,Rocha,São Paulo,SP,Brazil,Tim Maia
3097,Tim Maia,Serie Sem Limite (Disc 2),Latin,,Canário Do Reino,0.99,403.0,0.99,2775.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,56.0,Diego,Gutiérrez,Buenos Aires,,Argentina,Tim Maia
3098,Tim Maia,Serie Sem Limite (Disc 2),Latin,,Preciso Ser Amado,0.99,,,,,,,,,,,,,,,,,Tim Maia
3099,Tim Maia,Serie Sem Limite (Disc 2),Latin,,Balanço,0.99,192.0,0.99,2777.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,31.0,Martha,Silk,Halifax,NS,Canada,Tim Maia
3100,Tim Maia,Serie Sem Limite (Disc 2),Latin,,Preciso Aprender A Ser Só,0.99,,,,,,,,,,,,,,,,,Tim Maia
3101,Tim Maia,Serie Sem Limite (Disc 2),Latin,,Esta É A Canção,0.99,,,,,,,,,,,,,,,,,Tim Maia
3102,Tim Maia,Serie Sem Limite (Disc 2),Latin,,Formigueiro,0.99,298.0,0.99,2780.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,17.0,Jack,Smith,Redmond,WA,USA,Tim Maia
3103,Titãs,Acústico,Alternative & Punk,Titãs,Comida,0.99,192.0,0.99,2781.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,31.0,Martha,Silk,Halifax,NS,Canada,Titãs
3104,Titãs,Acústico,Alternative & Punk,Titãs,Comida,0.99,403.0,0.99,2781.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,56.0,Diego,Gutiérrez,Buenos Aires,,Argentina,Titãs
3105,Titãs,Acústico,Alternative & Punk,Titãs,Go Back,0.99,83.0,0.99,2782.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,42.0,Wyatt,Girard,Bordeaux,,France,Titãs
3106,Titãs,Acústico,Alternative & Punk,Titãs,Prá Dizer Adeus,0.99,84.0,0.99,2783.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,43.0,Isabelle,Mercier,Dijon,,France,Titãs
3107,Titãs,Acústico,Alternative & Punk,Titãs,Família,0.99,84.0,0.99,2784.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,43.0,Isabelle,Mercier,Dijon,,France,Titãs
3108,Titãs,Acústico,Alternative & Punk,Titãs,Os Cegos Do Castelo,0.99,192.0,0.99,2785.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,31.0,Martha,Silk,Halifax,NS,Canada,Titãs
3109,Titãs,Acústico,Alternative & Punk,Titãs,O Pulso,0.99,85.0,0.99,2786.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,45.0,Ladislav,Kovács,Budapest,,Hungary,Titãs
3110,Titãs,Acústico,Alternative & Punk,Titãs,O Pulso,0.99,298.0,0.99,2786.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,17.0,Jack,Smith,Redmond,WA,USA,Titãs
3111,Titãs,Acústico,Alternative & Punk,Titãs,Marvin,0.99,403.0,0.99,2787.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,56.0,Diego,Gutiérrez,Buenos Aires,,Argentina,Titãs
3112,Titãs,Acústico,Alternative & Punk,Titãs,Nem 5 Minutos Guardados,0.99,85.0,0.99,2788.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,45.0,Ladislav,Kovács,Budapest,,Hungary,Titãs
3113,Titãs,Acústico,Alternative & Punk,Titãs,Flores,0.99,192.0,0.99,2789.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,31.0,Martha,Silk,Halifax,NS,Canada,Titãs
3114,Titãs,Acústico,Alternative & Punk,Titãs,Palavras,0.99,86.0,0.99,2790.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,47.0,Lucas,Mancini,Rome,RM,Italy,Titãs
3115,Titãs,Acústico,Alternative & Punk,Titãs,Hereditário,0.99,,,,,,,,,,,,,,,,,Titãs
3116,Titãs,Acústico,Alternative & Punk,Titãs,A Melhor Forma,0.99,86.0,0.99,2792.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,47.0,Lucas,Mancini,Rome,RM,Italy,Titãs
3117,Titãs,Acústico,Alternative & Punk,Titãs,A Melhor Forma,0.99,298.0,0.99,2792.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,17.0,Jack,Smith,Redmond,WA,USA,Titãs
3118,Titãs,Acústico,Alternative & Punk,Titãs,Cabeça Dinossauro,0.99,192.0,0.99,2793.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,31.0,Martha,Silk,Halifax,NS,Canada,Titãs
3119,Titãs,Acústico,Alternative & Punk,Titãs,Cabeça Dinossauro,0.99,403.0,0.99,2793.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,56.0,Diego,Gutiérrez,Buenos Aires,,Argentina,Titãs
3120,Titãs,Acústico,Alternative & Punk,Titãs,32 Dentes,0.99,86.0,0.99,2794.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,47.0,Lucas,Mancini,Rome,RM,Italy,Titãs
3121,Titãs,Acústico,Alternative & Punk,Titãs,Bichos Escrotos (Vinheta),0.99,,,,,,,,,,,,,,,,,Titãs
3122,Titãs,Acústico,Alternative & Punk,Titãs,Não Vou Lutar,0.99,86.0,0.99,2796.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,47.0,Lucas,Mancini,Rome,RM,Italy,Titãs
3123,Titãs,Acústico,Alternative & Punk,Titãs,Homem Primata (Vinheta),0.99,192.0,0.99,2797.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,31.0,Martha,Silk,Halifax,NS,Canada,Titãs
3124,Titãs,Acústico,Alternative & Punk,Titãs,Homem Primata,0.99,298.0,0.99,2798.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,17.0,Jack,Smith,Redmond,WA,USA,Titãs
3125,Titãs,Acústico,Alternative & Punk,Titãs,Polícia (Vinheta),0.99,403.0,0.99,2799.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,56.0,Diego,Gutiérrez,Buenos Aires,,Argentina,Titãs
3126,Titãs,Acústico,Alternative & Punk,Titãs,Querem Meu Sangue,0.99,87.0,0.99,2800.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,51.0,Joakim,Johansson,Stockholm,,Sweden,Titãs
3127,Titãs,Acústico,Alternative & Punk,Titãs,Diversão,0.99,,,,,,,,,,,,,,,,,Titãs
3128,Titãs,Acústico,Alternative & Punk,Titãs,Televisão,0.99,,,,,,,,,,,,,,,,,Titãs
3129,Titãs,Volume Dois,Alternative & Punk,Branco Mello/Carlos Barmack/Ciro Pessoa/Marcelo Fromer/Toni Belloto,Sonifera Ilha,0.99,193.0,0.99,2803.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,37.0,Fynn,Zimmermann,Frankfurt,,Germany,Titãs
3130,Titãs,Volume Dois,Alternative & Punk,Arnaldo Antunes/Charles Gavin/Marcelo Fromer/Sérgio Britto/Toni Bellotto,Lugar Nenhum,0.99,87.0,0.99,2804.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,51.0,Joakim,Johansson,Stockholm,,Sweden,Titãs
3131,Titãs,Volume Dois,Alternative & Punk,Arnaldo Antunes/Charles Gavin/Marcelo Fromer/Sérgio Britto/Toni Bellotto,Lugar Nenhum,0.99,298.0,0.99,2804.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,17.0,Jack,Smith,Redmond,WA,USA,Titãs
3132,Titãs,Volume Dois,Alternative & Punk,Nando Reis,Sua Impossivel Chance,0.99,403.0,0.99,2805.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,56.0,Diego,Gutiérrez,Buenos Aires,,Argentina,Titãs
3133,Titãs,Volume Dois,Alternative & Punk,Charles Gavin/Marcelo Fromer/Sérgio Britto,Desordem,0.99,,,,,,,,,,,,,,,,,Titãs
3134,Titãs,Volume Dois,Alternative & Punk,Arnaldo Antunes,Não Vou Me Adaptar,0.99,,,,,,,,,,,,,,,,,Titãs
3135,Titãs,Volume Dois,Alternative & Punk,Sérgio Britto/Toni Bellotto,Domingo,0.99,87.0,0.99,2808.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,51.0,Joakim,Johansson,Stockholm,,Sweden,Titãs
3136,Titãs,Volume Dois,Alternative & Punk,Sérgio Britto,Amanhã Não Se Sabe,0.99,193.0,0.99,2809.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,37.0,Fynn,Zimmermann,Frankfurt,,Germany,Titãs
3137,Titãs,Volume Dois,Alternative & Punk,Toni Bellotto,Caras Como Eu,0.99,298.0,0.99,2810.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,17.0,Jack,Smith,Redmond,WA,USA,Titãs
3138,Titãs,Volume Dois,Alternative & Punk,Arnaldo Anutnes/Marcelo Fromer/Paulo Miklos,Senhora E Senhor,0.99,,,,,,,,,,,,,,,,,Titãs
3139,Titãs,Volume Dois,Alternative & Punk,Arnaldo Anutnes/Branco Mello/Marcelo Fromer/Sergio Brotto/Toni Bellotto,Era Uma Vez,0.99,87.0,0.99,2812.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,51.0,Joakim,Johansson,Stockholm,,Sweden,Titãs
3140,Titãs,Volume Dois,Alternative & Punk,"Arnaldo Antunes/Britto, SergioMiklos, Paulo",Miséria,0.99,,,,,,,,,,,,,,,,,Titãs
3141,Titãs,Volume Dois,Alternative & Punk,Sérgio Britto,Insensível,0.99,404.0,0.99,2814.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,6.0,Helena,Holý,Prague,,Czech Republic,Titãs
3142,Titãs,Volume Dois,Alternative & Punk,Nando Reis,Eu E Ela,0.99,193.0,0.99,2815.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,37.0,Fynn,Zimmermann,Frankfurt,,Germany,Titãs
3143,Titãs,Volume Dois,Alternative & Punk,Ciro Pressoa/Marcelo Fromer,Toda Cor,0.99,87.0,0.99,2816.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,51.0,Joakim,Johansson,Stockholm,,Sweden,Titãs
3144,Titãs,Volume Dois,Alternative & Punk,Ciro Pressoa/Marcelo Fromer,Toda Cor,0.99,298.0,0.99,2816.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,17.0,Jack,Smith,Redmond,WA,USA,Titãs
3145,Titãs,Volume Dois,Alternative & Punk,Erasmo Carlos/Roberto Carlos,É Preciso Saber Viver,0.99,,,,,,,,,,,,,,,,,Titãs
3146,Titãs,Volume Dois,Alternative & Punk,Antonio Lopes,Senhor Delegado/Eu Não Aguento,0.99,,,,,,,,,,,,,,,,,Titãs
3147,Battlestar Galactica,Battlestar Galactica: The Story So Far,Science Fiction,,Battlestar Galactica: The Story So Far,1.99,,,,,,,,,,,,,,,,,Battlestar Galactica
3148,Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,,Occupation / Precipice,1.99,87.0,1.99,2820.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,51.0,Joakim,Johansson,Stockholm,,Sweden,Battlestar Galactica
3149,Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,,"Exodus, Pt. 1",1.99,193.0,1.99,2821.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,37.0,Fynn,Zimmermann,Frankfurt,,Germany,Battlestar Galactica
3150,Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,,"Exodus, Pt. 2",1.99,298.0,1.99,2822.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,17.0,Jack,Smith,Redmond,WA,USA,Battlestar Galactica
3151,Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,,Collaborators,1.99,404.0,1.99,2823.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,6.0,Helena,Holý,Prague,,Czech Republic,Battlestar Galactica
3152,Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,,Torn,1.99,,,,,,,,,,,,,,,,,Battlestar Galactica
3153,Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,A Measure of Salvation,1.99,,,,,,,,,,,,,,,,,Battlestar Galactica
3154,Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Hero,1.99,88.0,1.99,2826.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,57.0,Luis,Rojas,Santiago,,Chile,Battlestar Galactica
3155,Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Unfinished Business,1.99,193.0,1.99,2827.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,37.0,Fynn,Zimmermann,Frankfurt,,Germany,Battlestar Galactica
3156,Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,The Passage,1.99,298.0,1.99,2828.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,17.0,Jack,Smith,Redmond,WA,USA,Battlestar Galactica
3157,Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,The Eye of Jupiter,1.99,,,,,,,,,,,,,,,,,Battlestar Galactica
3158,Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Rapture,1.99,,,,,,,,,,,,,,,,,Battlestar Galactica
3159,Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Taking a Break from All Your Worries,1.99,,,,,,,,,,,,,,,,,Battlestar Galactica
3160,Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,The Woman King,1.99,88.0,1.99,2832.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,57.0,Luis,Rojas,Santiago,,Chile,Battlestar Galactica
3161,Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,The Woman King,1.99,404.0,1.99,2832.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,6.0,Helena,Holý,Prague,,Czech Republic,Battlestar Galactica
3162,Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,A Day In the Life,1.99,193.0,1.99,2833.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,37.0,Fynn,Zimmermann,Frankfurt,,Germany,Battlestar Galactica
3163,Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Dirty Hands,1.99,,,,,,,,,,,,,,,,,Battlestar Galactica
3164,Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Maelstrom,1.99,,,,,,,,,,,,,,,,,Battlestar Galactica
3165,Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,The Son Also Rises,1.99,,,,,,,,,,,,,,,,,Battlestar Galactica
3166,Battlestar Galactica,"Battlestar Galactica, Season 3",Sci Fi & Fantasy,,"Crossroads, Pt. 1",1.99,299.0,1.99,2837.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,26.0,Richard,Cunningham,Fort Worth,TX,USA,Battlestar Galactica
3167,Battlestar Galactica,"Battlestar Galactica, Season 3",Sci Fi & Fantasy,,"Crossroads, Pt. 2",1.99,88.0,1.99,2838.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,57.0,Luis,Rojas,Santiago,,Chile,Battlestar Galactica
3168,Heroes,"Heroes, Season 1",TV Shows,,Genesis,1.99,193.0,1.99,2839.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,37.0,Fynn,Zimmermann,Frankfurt,,Germany,Heroes
3169,Heroes,"Heroes, Season 1",Drama,,Don't Look Back,1.99,,,,,,,,,,,,,,,,,Heroes
3170,Heroes,"Heroes, Season 1",Drama,,One Giant Leap,1.99,404.0,1.99,2841.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,6.0,Helena,Holý,Prague,,Czech Republic,Heroes
3171,Heroes,"Heroes, Season 1",Drama,,Collision,1.99,,,,,,,,,,,,,,,,,Heroes
3172,Heroes,"Heroes, Season 1",Drama,,Hiros,1.99,,,,,,,,,,,,,,,,,Heroes
3173,Heroes,"Heroes, Season 1",Drama,,Better Halves,1.99,88.0,1.99,2844.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,57.0,Luis,Rojas,Santiago,,Chile,Heroes
3174,Heroes,"Heroes, Season 1",TV Shows,,Nothing to Hide,1.99,193.0,1.99,2845.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,37.0,Fynn,Zimmermann,Frankfurt,,Germany,Heroes
3175,Heroes,"Heroes, Season 1",Drama,,Seven Minutes to Midnight,1.99,299.0,1.99,2846.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,26.0,Richard,Cunningham,Fort Worth,TX,USA,Heroes
3176,Heroes,"Heroes, Season 1",Drama,,Homecoming,1.99,,,,,,,,,,,,,,,,,Heroes
3177,Heroes,"Heroes, Season 1",TV Shows,,Six Months Ago,1.99,,,,,,,,,,,,,,,,,Heroes
3178,Heroes,"Heroes, Season 1",Drama,,Fallout,1.99,,,,,,,,,,,,,,,,,Heroes
3179,Heroes,"Heroes, Season 1",Drama,,The Fix,1.99,88.0,1.99,2850.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,57.0,Luis,Rojas,Santiago,,Chile,Heroes
3180,Heroes,"Heroes, Season 1",Drama,,The Fix,1.99,404.0,1.99,2850.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,6.0,Helena,Holý,Prague,,Czech Republic,Heroes
3181,Heroes,"Heroes, Season 1",Drama,,Distractions,1.99,193.0,1.99,2851.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,37.0,Fynn,Zimmermann,Frankfurt,,Germany,Heroes
3182,Heroes,"Heroes, Season 1",Drama,,Run!,1.99,,,,,,,,,,,,,,,,,Heroes
3183,Heroes,"Heroes, Season 1",Drama,,Unexpected,1.99,,,,,,,,,,,,,,,,,Heroes
3184,Heroes,"Heroes, Season 1",Drama,,Company Man,1.99,,,,,,,,,,,,,,,,,Heroes
3185,Heroes,"Heroes, Season 1",Drama,,Company Man,1.99,299.0,1.99,2855.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,26.0,Richard,Cunningham,Fort Worth,TX,USA,Heroes
3186,Heroes,"Heroes, Season 1",Drama,,Parasite,1.99,88.0,1.99,2856.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,57.0,Luis,Rojas,Santiago,,Chile,Heroes
3187,Heroes,"Heroes, Season 1",Drama,,.07%,1.99,,,,,,,,,,,,,,,,,Heroes
3188,Heroes,"Heroes, Season 1",Drama,,Five Years Gone,1.99,,,,,,,,,,,,,,,,,Heroes
3189,Heroes,"Heroes, Season 1",Drama,,The Hard Part,1.99,306.0,1.99,3168.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,5.0,František,Wichterlová,Prague,,Czech Republic,Heroes
3190,Heroes,"Heroes, Season 1",Drama,,Landslide,1.99,,,,,,,,,,,,,,,,,Heroes
3191,Heroes,"Heroes, Season 1",Drama,,How to Stop an Exploding Man,1.99,96.0,1.99,3223.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,45.0,Ladislav,Kovács,Budapest,,Hungary,Heroes
3192,Heroes,"Heroes, Season 1",Drama,,How to Stop an Exploding Man,1.99,202.0,1.99,3223.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,39.0,Camille,Bernard,Paris,,France,Heroes
3193,Lost,"Lost, Season 3",TV Shows,,A Tale of Two Cities,1.99,,,,,,,,,,,,,,,,,Lost
3194,Lost,"Lost, Season 3",Drama,,The Glass Ballerina,1.99,88.0,1.99,2862.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,57.0,Luis,Rojas,Santiago,,Chile,Lost
3195,Lost,"Lost, Season 3",TV Shows,,Further Instructions,1.99,,,,,,,,,,,,,,,,,Lost
3196,Lost,"Lost, Season 3",Drama,,Every Man for Himself,1.99,,,,,,,,,,,,,,,,,Lost
3197,Lost,"Lost, Season 3",TV Shows,,The Cost of Living,1.99,,,,,,,,,,,,,,,,,Lost
3198,Lost,"Lost, Season 3",TV Shows,,I Do,1.99,88.0,1.99,2874.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,57.0,Luis,Rojas,Santiago,,Chile,Lost
3199,Lost,"Lost, Season 3",Drama,,Not In Portland,1.99,,,,,,,,,,,,,,,,,Lost
3200,Lost,"Lost, Season 3",Drama,,Not In Portland,1.99,,,,,,,,,,,,,,,,,Lost
3201,Lost,"Lost, Season 3",Drama,,Flashes Before Your Eyes,1.99,,,,,,,,,,,,,,,,,Lost
3202,Lost,"Lost, Season 3",Drama,,Lost Survival Guide,1.99,299.0,1.99,2882.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,26.0,Richard,Cunningham,Fort Worth,TX,USA,Lost
3203,Lost,"Lost, Season 3",Drama,,Stranger In a Strange Land,1.99,404.0,1.99,2886.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,6.0,Helena,Holý,Prague,,Czech Republic,Lost
3204,Lost,"Lost, Season 3",Drama,,Tricia Tanaka Is Dead,1.99,,,,,,,,,,,,,,,,,Lost
3205,Lost,"Lost, Season 3",Drama,,Enter 77,1.99,299.0,1.99,2891.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,26.0,Richard,Cunningham,Fort Worth,TX,USA,Lost
3206,Lost,"Lost, Season 3",Drama,,Par Avion,1.99,404.0,1.99,2895.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,6.0,Helena,Holý,Prague,,Czech Republic,Lost
3207,Lost,"Lost, Season 3",Drama,,The Man from Tallahassee,1.99,,,,,,,,,,,,,,,,,Lost
3208,Lost,"Lost, Season 3",Drama,,Exposé,1.99,299.0,1.99,2900.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,26.0,Richard,Cunningham,Fort Worth,TX,USA,Lost
3209,Lost,"Lost, Season 3",Drama,,Left Behind,1.99,,,,,,,,,,,,,,,,,Lost
3210,Lost,"Lost, Season 3",Drama,,One of Us,1.99,,,,,,,,,,,,,,,,,Lost
3211,Lost,"Lost, Season 3",Drama,,Catch-22,1.99,299.0,1.99,2909.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,26.0,Richard,Cunningham,Fort Worth,TX,USA,Lost
3212,Lost,"Lost, Season 3",Drama,,D.O.C.,1.99,,,,,,,,,,,,,,,,,Lost
3213,Lost,"Lost, Season 3",Drama,,The Brig,1.99,,,,,,,,,,,,,,,,,Lost
3214,Lost,"Lost, Season 3",Drama,,The Man Behind the Curtain,1.99,96.0,1.99,3169.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,45.0,Ladislav,Kovács,Budapest,,Hungary,Lost
3215,Lost,"Lost, Season 3",Drama,,Greatest Hits,1.99,,,,,,,,,,,,,,,,,Lost
3216,Lost,"Lost, Season 3",Drama,,Through a Looking Glass,1.99,203.0,1.99,3224.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,40.0,Dominique,Lefebvre,Paris,,France,Lost
3217,Lost,"Lost, Season 3",Drama,,"Through the Looking Glass, Pt. 2",1.99,,,,,,,,,,,,,,,,,Lost
3218,Lost,"Lost, Season 3",Drama,,"Through the Looking Glass, Pt. 1",1.99,99.0,1.99,3252.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,3.0,François,Tremblay,Montréal,QC,Canada,Lost
3219,Lost,"Lost, Season 1",TV Shows,,"Lost (Pilot, Part 1) [Premiere]",1.99,,,,,,,,,,,,,,,,,Lost
3220,Lost,"Lost, Season 1",TV Shows,,"Lost (Pilot, Part 2)",1.99,,,,,,,,,,,,,,,,,Lost
3221,Lost,"Lost, Season 1",TV Shows,,Tabula Rasa,1.99,,,,,,,,,,,,,,,,,Lost
3222,Lost,"Lost, Season 1",TV Shows,,Walkabout,1.99,88.0,1.99,2868.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,57.0,Luis,Rojas,Santiago,,Chile,Lost
3223,Lost,"Lost, Season 1",TV Shows,,Walkabout,1.99,404.0,1.99,2868.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,6.0,Helena,Holý,Prague,,Czech Republic,Lost
3224,Lost,"Lost, Season 1",TV Shows,,White Rabbit,1.99,,,,,,,,,,,,,,,,,Lost
3225,Lost,"Lost, Season 1",TV Shows,,House of the Rising Sun,1.99,299.0,1.99,2873.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,26.0,Richard,Cunningham,Fort Worth,TX,USA,Lost
3226,Lost,"Lost, Season 1",TV Shows,,The Moth,1.99,404.0,1.99,2877.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,6.0,Helena,Holý,Prague,,Czech Republic,Lost
3227,Lost,"Lost, Season 1",TV Shows,,Confidence Man,1.99,,,,,,,,,,,,,,,,,Lost
3228,Lost,"Lost, Season 1",TV Shows,,Solitary,1.99,89.0,1.99,2883.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,7.0,Astrid,Gruber,Vienne,,Austria,Lost
3229,Lost,"Lost, Season 1",TV Shows,,Raised By Another,1.99,,,,,,,,,,,,,,,,,Lost
3230,Lost,"Lost, Season 1",TV Shows,,All the Best Cowboys Have Daddy Issues,1.99,,,,,,,,,,,,,,,,,Lost
